testing with
  lockable items: 100000
  threads       : 3
  transactions  : 1000000
  refs per tx   : 20

record init required 5 msec

RACE FOUND!, TX 0  item 10223
RACE FOUND!, TX 0  item 91112
RACE FOUND!, TX 0  item 5469
RACE FOUND!, TX 0  item 745
RACE FOUND!, TX 0  item 745
RACE FOUND!, TX 0  item 38253
RACE FOUND!, TX 0  item 24280
RACE FOUND!, TX 0  item 45999
RACE FOUND!, TX 0  item 45999
RACE FOUND!, TX 0  item 95998
RACE FOUND!, TX 0  item 55267
RACE FOUND!, TX 0  item 30832
RACE FOUND!, TX 0  item 91450
RACE FOUND!, TX 0  item 26831
RACE FOUND!, TX 0  item 62053
RACE FOUND!, TX 0  item 62053
RACE FOUND!, TX 0  item 65592
RACE FOUND!, TX 0  item 65592
RACE FOUND!, TX 0  item 56824
RACE FOUND!, TX 0  item 87721
RACE FOUND!, TX 0  item 29559
RACE FOUND!, TX 0  item 1355
RACE FOUND!, TX 0  item 1355
RACE FOUND!, TX 0  item 34250
RACE FOUND!, TX 0  item 34250
RACE FOUND!, TX 0  item 68956
RACE FOUND!, TX 0  item 10514
RACE FOUND!, TX 0  item 54340
RACE FOUND!, TX 0  item 86335
RACE FOUND!, TX 0  item 88922
RACE FOUND!, TX 0  item 76018
RACE FOUND!, TX 0  item 76018
RACE FOUND!, TX 0  item 58202
RACE FOUND!, TX 0  item 21319
RACE FOUND!, TX 0  item 21319
RACE FOUND!, TX 0  item 83566
RACE FOUND!, TX 0  item 24914
RACE FOUND!, TX 0  item 39521
RACE FOUND!, TX 0  item 58586
RACE FOUND!, TX 0  item 19779
RACE FOUND!, TX 0  item 74701
RACE FOUND!, TX 0  item 7500
RACE FOUND!, TX 0  item 89527
RACE FOUND!, TX 0  item 49872
RACE FOUND!, TX 0  item 39968
RACE FOUND!, TX 0  item 46805
RACE FOUND!, TX 0  item 67231
RACE FOUND!, TX 0  item 13934
RACE FOUND!, TX 0  item 31022
RACE FOUND!, TX 0  item 31307
RACE FOUND!, TX 0  item 687
RACE FOUND!, TX 0  item 55736
RACE FOUND!, TX 0  item 55736
RACE FOUND!, TX 0  item 46196
RACE FOUND!, TX 0  item 46196
RACE FOUND!, TX 0  item 8297
RACE FOUND!, TX 0  item 98017
RACE FOUND!, TX 0  item 98017
RACE FOUND!, TX 0  item 69377
RACE FOUND!, TX 0  item 2068
RACE FOUND!, TX 0  item 50910
RACE FOUND!, TX 0  item 87240
RACE FOUND!, TX 0  item 57923
RACE FOUND!, TX 0  item 78910
RACE FOUND!, TX 0  item 78910
RACE FOUND!, TX 0  item 73371
RACE FOUND!, TX 0  item 68256
RACE FOUND!, TX 0  item 68256
RACE FOUND!, TX 0  item 25817
RACE FOUND!, TX 0  item 64274
RACE FOUND!, TX 0  item 64274
RACE FOUND!, TX 0  item 81490
RACE FOUND!, TX 0  item 59745
RACE FOUND!, TX 0  item 51031
RACE FOUND!, TX 0  item 66592
RACE FOUND!, TX 0  item 59894
RACE FOUND!, TX 0  item 5391
RACE FOUND!, TX 0  item 89017
RACE FOUND!, TX 0  item 94220
RACE FOUND!, TX 0  item 70020
RACE FOUND!, TX 0  item 63393
RACE FOUND!, TX 0  item 63393
RACE FOUND!, TX 0  item 74693
RACE FOUND!, TX 0  item 55591
RACE FOUND!, TX 0  item 25603
RACE FOUND!, TX 0  item 67800
RACE FOUND!, TX 0  item 89973
RACE FOUND!, TX 0  item 50101
RACE FOUND!, TX 0  item 89775
RACE FOUND!, TX 0  item 21716
RACE FOUND!, TX 0  item 98358
RACE FOUND!, TX 0  item 96628
RACE FOUND!, TX 0  item 96628
RACE FOUND!, TX 0  item 14801
RACE FOUND!, TX 0  item 14801
RACE FOUND!, TX 0  item 6798
RACE FOUND!, TX 0  item 57999
RACE FOUND!, TX 0  item 57999
RACE FOUND!, TX 0  item 9884
RACE FOUND!, TX 0  item 65415
RACE FOUND!, TX 0  item 44276
RACE FOUND!, TX 0  item 16051
RACE FOUND!, TX 0  item 24078
RACE FOUND!, TX 0  item 42540
RACE FOUND!, TX 0  item 83474
RACE FOUND!, TX 0  item 58668
RACE FOUND!, TX 0  item 73675
RACE FOUND!, TX 0  item 87687
RACE FOUND!, TX 0  item 63528
RACE FOUND!, TX 0  item 86779
RACE FOUND!, TX 0  item 25516
RACE FOUND!, TX 0  item 25516
